datetime,open,high,low,close,volume
2023-03-16 00:00:00,1.05814,1.05982,1.05729,1.05895,22865.3496
2023-03-16 01:00:00,1.05895,1.05991,1.05861,1.05936,23688.6094
2023-03-16 02:00:00,1.05937,1.05967,1.05873,1.05923,16446.3496
2023-03-16 03:00:00,1.05922,1.05986,1.05898,1.05985,12530.6299
2023-03-16 04:00:00,1.05986,1.06032,1.05975,1.06027,9435.0703
2023-03-16 05:00:00,1.06025,1.06154,1.05981,1.0607,12360.29
2023-03-16 06:00:00,1.06071,1.06082,1.05992,1.06054,13125.1797
2023-03-16 07:00:00,1.06053,1.0628,1.05927,1.06247,27950.6191
2023-03-16 08:00:00,1.0625,1.06353,1.0612,1.06122,37333.5586
2023-03-16 09:00:00,1.06122,1.06201,1.06044,1.06173,25574.2598
2023-03-16 10:00:00,1.06174,1.06207,1.05999,1.06159,19145.7598
2023-03-16 11:00:00,1.06161,1.06167,1.06047,1.0613,24317.3906
2023-03-16 12:00:00,1.0613,1.06201,1.05758,1.05878,51522.1094
2023-03-16 13:00:00,1.05879,1.06209,1.0551,1.06064,61261.6992
2023-03-16 14:00:00,1.06069,1.06079,1.05728,1.06003,49740.4414
2023-03-16 15:00:00,1.06003,1.06267,1.05861,1.06212,64629.9297
2023-03-16 16:00:00,1.06214,1.06251,1.06071,1.06185,41190.5313
2023-03-16 17:00:00,1.06186,1.06206,1.05915,1.05921,31936.4707
2023-03-16 18:00:00,1.05921,1.06202,1.05915,1.06122,23161.2695
2023-03-16 19:00:00,1.0612,1.06194,1.0611,1.06148,22507.3301
2023-03-16 20:00:00,1.06147,1.0617,1.06099,1.06099,5072.7002
2023-03-16 21:00:00,1.06099,1.06151,1.06066,1.06125,2650.78
2023-03-16 22:00:00,1.06122,1.06155,1.06101,1.06122,5071.2598
2023-03-16 23:00:00,1.06121,1.06171,1.06115,1.06135,5815.1802
2023-03-17 00:00:00,1.06136,1.06202,1.06116,1.06182,11505.6299
2023-03-17 01:00:00,1.06181,1.06319,1.06142,1.0626,16588.3008
2023-03-17 02:00:00,1.0626,1.06387,1.06258,1.06337,13406.7695
2023-03-17 03:00:00,1.06336,1.06447,1.06314,1.06402,10964.5098
2023-03-17 04:00:00,1.06402,1.06491,1.06388,1.0649,10784.8496
2023-03-17 05:00:00,1.06491,1.06506,1.06442,1.06484,14110.7197
2023-03-17 06:00:00,1.06485,1.06628,1.06444,1.06627,17992.5293
2023-03-17 07:00:00,1.06626,1.06693,1.06579,1.06625,23043.3906
2023-03-17 08:00:00,1.06625,1.06699,1.06515,1.06521,31152.9707
2023-03-17 09:00:00,1.06524,1.06598,1.064,1.06467,20698.1699
2023-03-17 10:00:00,1.06467,1.06468,1.06251,1.06331,22449.2598
2023-03-17 11:00:00,1.0633,1.06401,1.06154,1.06295,17904.6992
2023-03-17 12:00:00,1.06295,1.06334,1.06122,1.0626,12212.6201
2023-03-17 13:00:00,1.06261,1.0634,1.0617,1.06258,17162.4902
2023-03-17 14:00:00,1.06258,1.06442,1.06248,1.06334,19865.75
2023-03-17 15:00:00,1.06335,1.06479,1.06298,1.06462,16569.4297
2023-03-17 16:00:00,1.06461,1.06756,1.06421,1.06672,15378.6504
2023-03-17 17:00:00,1.06673,1.06748,1.06633,1.06728,12720.8096
2023-03-17 18:00:00,1.06729,1.06852,1.06665,1.06806,11260.9102
2023-03-17 19:00:00,1.06807,1.06827,1.06607,1.06612,7721.6401
2023-03-17 20:00:00,1.06613,1.06666,1.06584,1.06647,5908.4849
2023-03-17 21:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-17 22:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-17 23:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 00:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 01:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 02:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 03:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 04:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 05:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 06:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 07:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 08:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 09:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 10:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 11:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 12:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 13:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 14:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 15:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 16:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 17:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 18:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 19:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 20:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 21:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 22:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-18 23:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 00:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 01:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 02:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 03:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 04:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 05:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 06:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 07:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 08:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 09:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 10:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 11:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 12:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 13:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 14:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 15:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 16:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 17:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 18:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 19:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 20:00:00,1.06647,1.06647,1.06647,1.06647,0.0
2023-03-19 21:00:00,1.06885,1.06886,1.06812,1.06818,330.1
2023-03-19 22:00:00,1.06821,1.06885,1.06661,1.06699,8849.1396
2023-03-19 23:00:00,1.06701,1.06824,1.06673,1.06804,2922.1201
2023-03-20 00:00:00,1.06806,1.06883,1.06787,1.06808,5168.0498
2023-03-20 01:00:00,1.06808,1.06898,1.06691,1.06749,7292.7402
2023-03-20 02:00:00,1.06749,1.06846,1.06738,1.06793,2973.3201
2023-03-20 03:00:00,1.06792,1.06792,1.06646,1.06692,3787.6001
2023-03-20 04:00:00,1.06691,1.06741,1.06656,1.06697,2678.72
2023-03-20 05:00:00,1.06695,1.06808,1.06681,1.06792,2670.22
2023-03-20 06:00:00,1.06793,1.0681,1.06586,1.06606,9112.9902
2023-03-20 07:00:00,1.06606,1.06708,1.06416,1.06554,37088.3984
2023-03-20 08:00:00,1.06554,1.06685,1.06311,1.0661,58597.5508
2023-03-20 09:00:00,1.0661,1.06777,1.06496,1.06743,45483.5
2023-03-20 10:00:00,1.06743,1.06994,1.06706,1.06959,35231.0703
2023-03-20 11:00:00,1.06959,1.07086,1.06886,1.07068,28253.3301
2023-03-20 12:00:00,1.07071,1.07176,1.07017,1.0705,38816.7617
2023-03-20 13:00:00,1.07052,1.07309,1.07027,1.07237,39354.8984
2023-03-20 14:00:00,1.07237,1.07295,1.07124,1.07267,36836.5
2023-03-20 15:00:00,1.07267,1.07267,1.07114,1.07211,27226.4902
2023-03-20 16:00:00,1.07211,1.07253,1.07067,1.07251,31335.4004
2023-03-20 17:00:00,1.07251,1.07283,1.07155,1.07161,17005.6602
2023-03-20 18:00:00,1.07161,1.07256,1.0714,1.07242,14561.7197
2023-03-20 19:00:00,1.07244,1.07258,1.0719,1.07231,9087.7998
2023-03-20 20:00:00,1.07231,1.0724,1.072,1.072,7963.2598
2023-03-20 21:00:00,1.072,1.07213,1.07186,1.07195,2920.1201
2023-03-20 22:00:00,1.07198,1.07239,1.07193,1.07224,12194.2305
2023-03-20 23:00:00,1.07224,1.07243,1.07155,1.07185,8154.1201
2023-03-21 00:00:00,1.07185,1.0726,1.07151,1.07175,15550.3496
2023-03-21 01:00:00,1.07175,1.07208,1.07151,1.07168,11060.1396
2023-03-21 02:00:00,1.07167,1.07223,1.0716,1.07219,11486.4805
2023-03-21 03:00:00,1.07218,1.07219,1.0714,1.07157,9530.2598
2023-03-21 04:00:00,1.07158,1.07158,1.07096,1.07121,5957.48
2023-03-21 05:00:00,1.07121,1.07156,1.07104,1.07155,7116.6299
2023-03-21 06:00:00,1.07156,1.07175,1.07038,1.07073,11282.0996
2023-03-21 07:00:00,1.07074,1.07219,1.07058,1.07189,23174.0801
2023-03-21 08:00:00,1.0719,1.07387,1.07161,1.07298,37552.6797
2023-03-21 09:00:00,1.07297,1.07495,1.07246,1.07462,21024.6895
2023-03-21 10:00:00,1.07461,1.07644,1.074,1.07633,21533.5996
2023-03-21 11:00:00,1.07633,1.07846,1.07611,1.07785,25554.4805
2023-03-21 12:00:00,1.07787,1.07825,1.07738,1.0781,30061.4297
2023-03-21 13:00:00,1.07813,1.07886,1.07724,1.07768,31321.9102
2023-03-21 14:00:00,1.07768,1.07799,1.07607,1.07741,39716.9688
2023-03-21 15:00:00,1.07742,1.07827,1.07655,1.07688,28467.1992
2023-03-21 16:00:00,1.07686,1.07783,1.07621,1.07674,19374.0098
2023-03-21 17:00:00,1.07677,1.07722,1.0761,1.07642,18137.1504
2023-03-21 18:00:00,1.07643,1.07667,1.07561,1.07647,11836.5498
2023-03-21 19:00:00,1.07648,1.07744,1.07625,1.07693,7265.8198
2023-03-21 20:00:00,1.07695,1.07719,1.07656,1.0767,3844.1201
2023-03-21 21:00:00,1.0767,1.07693,1.0767,1.07674,346.86
2023-03-21 22:00:00,1.07674,1.07699,1.07673,1.07697,2413.22
2023-03-21 23:00:00,1.07698,1.07739,1.07686,1.07727,4377.4702
2023-03-22 00:00:00,1.07725,1.07759,1.07658,1.07678,6802.02
2023-03-22 01:00:00,1.07679,1.07767,1.07668,1.07725,11021.1396
2023-03-22 02:00:00,1.07724,1.07752,1.07652,1.07691,9872.8604
2023-03-22 03:00:00,1.07691,1.07722,1.07659,1.07698,8164.9302
2023-03-22 04:00:00,1.07698,1.07717,1.07679,1.07686,5161.8301
2023-03-22 05:00:00,1.07688,1.0775,1.0767,1.07724,6552.3501
2023-03-22 06:00:00,1.07724,1.07741,1.07638,1.07666,13377.7402
2023-03-22 07:00:00,1.07666,1.07717,1.0759,1.07657,23986.2305
2023-03-22 08:00:00,1.07658,1.07828,1.0765,1.078,25518.5996
2023-03-22 09:00:00,1.07801,1.0793,1.07755,1.07866,23405.5605
2023-03-22 10:00:00,1.07866,1.07948,1.07795,1.0792,22193.3809
2023-03-22 11:00:00,1.07921,1.0798,1.07881,1.07972,14137.4902
2023-03-22 12:00:00,1.07971,1.08002,1.0779,1.07819,20156.8906
2023-03-22 13:00:00,1.07818,1.07894,1.07757,1.07813,22283.8301
2023-03-22 14:00:00,1.07813,1.07983,1.07756,1.07952,20536.0293
2023-03-22 15:00:00,1.07951,1.07957,1.07835,1.07912,20210.9004
2023-03-22 16:00:00,1.07912,1.08004,1.07884,1.07988,13480.6299
2023-03-22 17:00:00,1.07988,1.07997,1.07897,1.0794,11808.7998
2023-03-22 18:00:00,1.07945,1.09124,1.07927,1.08807,85027.8906
2023-03-22 19:00:00,1.08805,1.08925,1.08524,1.08653,71956.4766
2023-03-22 20:00:00,1.08652,1.08655,1.08538,1.08538,12687.96
2023-03-22 21:00:00,1.08535,1.08588,1.08531,1.08578,1269.36
2023-03-22 22:00:00,1.08578,1.08644,1.0857,1.08578,5261.0098
2023-03-22 23:00:00,1.08577,1.08717,1.08577,1.08688,4197.0698
2023-03-23 00:00:00,1.08689,1.08835,1.08684,1.08834,12848.6104
2023-03-23 01:00:00,1.08832,1.08882,1.08789,1.08864,12105.7002
2023-03-23 02:00:00,1.08864,1.08988,1.08821,1.08955,17044.9395
2023-03-23 03:00:00,1.08955,1.09056,1.0893,1.09008,13916.8096
2023-03-23 04:00:00,1.09007,1.09042,1.08949,1.09035,12067.8799
2023-03-23 05:00:00,1.09036,1.09113,1.0902,1.09046,16178.3398
2023-03-23 06:00:00,1.09046,1.09296,1.09033,1.0915,21020.0
2023-03-23 07:00:00,1.09151,1.09268,1.08998,1.0906,36418.1797
2023-03-23 08:00:00,1.09061,1.09104,1.0891,1.08996,37695.3906
2023-03-23 09:00:00,1.08996,1.09036,1.08806,1.08856,31040.8008
2023-03-23 10:00:00,1.08856,1.08858,1.08667,1.0877,24084.6602
2023-03-23 11:00:00,1.08769,1.08803,1.08696,1.08759,20305.2207
2023-03-23 12:00:00,1.08759,1.08936,1.08695,1.08731,38131.9883
2023-03-23 13:00:00,1.08731,1.08929,1.08729,1.08868,28309.6309
2023-03-23 14:00:00,1.0887,1.08952,1.08805,1.08912,27107.0801
2023-03-23 15:00:00,1.08912,1.09079,1.08836,1.08898,29155.0801
2023-03-23 16:00:00,1.08898,1.08986,1.08835,1.08955,27044.7402
2023-03-23 17:00:00,1.08955,1.08955,1.0864,1.08686,21583.6504
2023-03-23 18:00:00,1.08686,1.08766,1.0828,1.08419,24376.5098
2023-03-23 19:00:00,1.08419,1.08531,1.0824,1.08397,50033.1797
2023-03-23 20:00:00,1.08397,1.08407,1.08303,1.08303,9043.2803
2023-03-23 21:00:00,1.08303,1.08339,1.08303,1.08325,1465.47
2023-03-23 22:00:00,1.08335,1.08385,1.0827,1.08316,5995.21
2023-03-23 23:00:00,1.08316,1.08356,1.08313,1.08345,7253.3599
2023-03-24 00:00:00,1.08347,1.08349,1.08245,1.08325,13173.7305
2023-03-24 01:00:00,1.08325,1.08351,1.08204,1.08251,21092.8594
2023-03-24 02:00:00,1.0825,1.08281,1.08198,1.08204,15080.6299
2023-03-24 03:00:00,1.08205,1.08286,1.08171,1.08286,10409.2598
2023-03-24 04:00:00,1.08286,1.08342,1.0823,1.08341,9722.4199
2023-03-24 05:00:00,1.08341,1.0837,1.08309,1.08335,12671.9697
2023-03-24 06:00:00,1.08335,1.08353,1.08244,1.08246,13554.54
2023-03-24 07:00:00,1.08246,1.08351,1.08226,1.0828,19452.9199
2023-03-24 08:00:00,1.08281,1.08309,1.07679,1.07797,60386.8398
2023-03-24 09:00:00,1.07799,1.07907,1.07213,1.07256,49214.9609
2023-03-24 10:00:00,1.07257,1.07424,1.07214,1.07276,52838.1211
2023-03-24 11:00:00,1.07277,1.0748,1.07131,1.0738,37235.0
2023-03-24 12:00:00,1.0738,1.07521,1.07229,1.07491,35768.2188
2023-03-24 13:00:00,1.07493,1.07656,1.07414,1.07569,48023.3516
2023-03-24 14:00:00,1.07571,1.07673,1.07492,1.07499,43602.5313
2023-03-24 15:00:00,1.07498,1.07638,1.07415,1.07611,34422.3516
2023-03-24 16:00:00,1.07612,1.07669,1.07513,1.07572,21691.4297
2023-03-24 17:00:00,1.0757,1.07675,1.07553,1.07616,14257.1699
2023-03-24 18:00:00,1.07616,1.07627,1.0754,1.07605,10034.1504
2023-03-24 19:00:00,1.07607,1.07663,1.07574,1.07589,10199.5498
2023-03-24 20:00:00,1.07591,1.07628,1.07564,1.07566,4743.1299
2023-03-24 21:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-24 22:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-24 23:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 00:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 01:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 02:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 03:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 04:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 05:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 06:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 07:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 08:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 09:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 10:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 11:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 12:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 13:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 14:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 15:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 16:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 17:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 18:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 19:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 20:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 21:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 22:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-25 23:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 00:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 01:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 02:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 03:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 04:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 05:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 06:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 07:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 08:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 09:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 10:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 11:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 12:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 13:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 14:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 15:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 16:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 17:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 18:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 19:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 20:00:00,1.07566,1.07566,1.07566,1.07566,0.0
2023-03-26 21:00:00,1.07752,1.07756,1.07648,1.07654,221.67
2023-03-26 22:00:00,1.07654,1.07798,1.07654,1.07774,8724.1396
2023-03-26 23:00:00,1.07775,1.07786,1.07708,1.07776,9049.25
2023-03-27 00:00:00,1.07775,1.07775,1.07608,1.0761,15677.6396
2023-03-27 01:00:00,1.07609,1.0767,1.07575,1.07614,14894.2305
2023-03-27 02:00:00,1.07615,1.07702,1.07614,1.07697,9703.2803
2023-03-27 03:00:00,1.07696,1.07747,1.07683,1.07715,10174.3398
2023-03-27 04:00:00,1.07715,1.07724,1.0764,1.07677,8247.7197
2023-03-27 05:00:00,1.07677,1.07705,1.07636,1.07651,13580.8301
2023-03-27 06:00:00,1.07652,1.07665,1.0751,1.07632,20298.9395
2023-03-27 07:00:00,1.07632,1.07821,1.07449,1.07515,25894.4199
2023-03-27 08:00:00,1.07511,1.07726,1.07504,1.07665,29053.6191
2023-03-27 09:00:00,1.07664,1.07693,1.07564,1.07659,18998.3301
2023-03-27 10:00:00,1.07658,1.07695,1.07614,1.07677,17299.8691
2023-03-27 11:00:00,1.07681,1.07807,1.07669,1.07716,16446.25
2023-03-27 12:00:00,1.07716,1.07802,1.07679,1.0773,22431.25
2023-03-27 13:00:00,1.07731,1.07948,1.07701,1.07842,30679.5391
2023-03-27 14:00:00,1.07843,1.07916,1.07755,1.07815,24304.5195
2023-03-27 15:00:00,1.07813,1.07898,1.07774,1.07878,13771.9004
2023-03-27 16:00:00,1.07876,1.07948,1.07864,1.0791,10737.5596
2023-03-27 17:00:00,1.07913,1.07957,1.0786,1.07938,8013.02
2023-03-27 18:00:00,1.07938,1.07965,1.0789,1.07957,7664.1699
2023-03-27 19:00:00,1.07957,1.07986,1.07919,1.07972,7166.8101
2023-03-27 20:00:00,1.07972,1.08001,1.07962,1.07975,2089.5901
2023-03-27 21:00:00,1.07977,1.07977,1.07948,1.07967,198.08
2023-03-27 22:00:00,1.07966,1.08012,1.07963,1.07992,3297.77
2023-03-27 23:00:00,1.07992,1.08076,1.07987,1.08062,3953.77
2023-03-28 00:00:00,1.08061,1.08178,1.08033,1.08158,9365.7803
2023-03-28 01:00:00,1.08158,1.08194,1.08102,1.0815,13231.5098
2023-03-28 02:00:00,1.0815,1.08178,1.08106,1.08138,9816.6504
2023-03-28 03:00:00,1.08139,1.08178,1.08122,1.0815,8684.1201
2023-03-28 04:00:00,1.08151,1.08152,1.08099,1.0812,8609.9805
2023-03-28 05:00:00,1.0812,1.08162,1.0806,1.08102,10550.9902
2023-03-28 06:00:00,1.08103,1.08189,1.08078,1.0808,14461.7305
2023-03-28 07:00:00,1.08081,1.08339,1.08081,1.08204,28636.5391
2023-03-28 08:00:00,1.08202,1.0824,1.08115,1.08123,21906.2793
2023-03-28 09:00:00,1.08122,1.08229,1.08103,1.08161,18666.2109
2023-03-28 10:00:00,1.08161,1.08292,1.08146,1.08227,17882.1191
2023-03-28 11:00:00,1.08227,1.08365,1.08204,1.08312,18593.6699
2023-03-28 12:00:00,1.08313,1.08468,1.083,1.08393,28879.7305
2023-03-28 13:00:00,1.08392,1.08392,1.08222,1.08242,26131.3691
2023-03-28 14:00:00,1.08236,1.0841,1.08163,1.08321,32846.2813
2023-03-28 15:00:00,1.0832,1.08459,1.08311,1.08427,16247.0303
2023-03-28 16:00:00,1.08428,1.08441,1.08313,1.0842,11855.1797
2023-03-28 17:00:00,1.0842,1.08441,1.08365,1.08376,9150.3896
2023-03-28 18:00:00,1.08375,1.08437,1.08355,1.08432,7389.6001
2023-03-28 19:00:00,1.08431,1.08485,1.08413,1.08476,6437.4302
2023-03-28 20:00:00,1.08475,1.08475,1.08435,1.08438,2267.4399
2023-03-28 21:00:00,1.08438,1.08444,1.08392,1.08399,3430.26
2023-03-28 22:00:00,1.08415,1.08446,1.08407,1.08414,3301.9299
2023-03-28 23:00:00,1.08413,1.08415,1.08364,1.08388,3929.1799
2023-03-29 00:00:00,1.0839,1.08476,1.0839,1.08471,9891.9697
2023-03-29 01:00:00,1.08471,1.08494,1.08394,1.08449,8870.8203
2023-03-29 02:00:00,1.08448,1.08462,1.08367,1.08378,7353.1201
2023-03-29 03:00:00,1.08378,1.0839,1.08346,1.08364,6396.8101
2023-03-29 04:00:00,1.08364,1.08438,1.08336,1.08374,8445.71
2023-03-29 05:00:00,1.08377,1.08406,1.08316,1.08318,9714.2002
2023-03-29 06:00:00,1.08318,1.08342,1.08226,1.08226,15972.8701
2023-03-29 07:00:00,1.08228,1.08374,1.08177,1.08368,16116.5498
2023-03-29 08:00:00,1.08368,1.08394,1.08265,1.08327,17599.0898
2023-03-29 09:00:00,1.08325,1.08627,1.0832,1.08597,19084.9395
2023-03-29 10:00:00,1.08597,1.08625,1.08508,1.08574,13370.6396
2023-03-29 11:00:00,1.08575,1.08713,1.08525,1.08551,15369.8301
2023-03-29 12:00:00,1.08551,1.08599,1.08388,1.08535,20024.4707
2023-03-29 13:00:00,1.08536,1.08583,1.08327,1.08465,28392.1895
2023-03-29 14:00:00,1.08466,1.08529,1.08257,1.08312,34684.6016
2023-03-29 15:00:00,1.08311,1.08436,1.08246,1.08249,23957.2891
2023-03-29 16:00:00,1.08252,1.08354,1.08234,1.08275,12936.0996
2023-03-29 17:00:00,1.08277,1.08481,1.08257,1.08464,8891.7197
2023-03-29 18:00:00,1.08464,1.08472,1.08371,1.08445,8891.3701
2023-03-29 19:00:00,1.08443,1.08468,1.08391,1.08393,10653.8701
2023-03-29 20:00:00,1.08391,1.08455,1.08383,1.08436,2608.5701
2023-03-29 21:00:00,1.0843,1.08441,1.08404,1.08407,1333.53
2023-03-29 22:00:00,1.08407,1.08485,1.08394,1.08443,3305.5701
2023-03-29 23:00:00,1.08444,1.08458,1.08399,1.08425,2893.49
2023-03-30 00:00:00,1.08424,1.08434,1.08354,1.08375,6588.29
2023-03-30 01:00:00,1.08375,1.08378,1.08284,1.08318,9449.04
2023-03-30 02:00:00,1.08315,1.08344,1.08273,1.08304,7072.1401
2023-03-30 03:00:00,1.08304,1.0836,1.08263,1.08329,5672.98
2023-03-30 04:00:00,1.0833,1.08411,1.0832,1.0839,4061.52
2023-03-30 05:00:00,1.08391,1.08465,1.08362,1.08414,12366.2002
2023-03-30 06:00:00,1.08414,1.08504,1.08324,1.08463,16094.4297
2023-03-30 07:00:00,1.08462,1.08577,1.08235,1.08547,23503.8496
2023-03-30 08:00:00,1.08547,1.08793,1.08505,1.0873,18674.9707
2023-03-30 09:00:00,1.08734,1.08762,1.0859,1.08605,14663.9902
2023-03-30 10:00:00,1.08605,1.08844,1.086,1.08786,17773.4199
2023-03-30 11:00:00,1.08785,1.08812,1.08723,1.08787,14164.5303
2023-03-30 12:00:00,1.08788,1.09109,1.08785,1.091,30658.7305
2023-03-30 13:00:00,1.09101,1.09262,1.09071,1.09169,26777.6895
2023-03-30 14:00:00,1.09169,1.09209,1.09079,1.09126,19236.25
2023-03-30 15:00:00,1.09125,1.09132,1.08944,1.08979,14948.2998
2023-03-30 16:00:00,1.08979,1.09065,1.08964,1.09047,10507.1104
2023-03-30 17:00:00,1.09048,1.09053,1.0892,1.08998,9087.8701
2023-03-30 18:00:00,1.08999,1.09059,1.08961,1.09053,7800.3301
2023-03-30 19:00:00,1.09052,1.09077,1.09023,1.09068,7775.0298
2023-03-30 20:00:00,1.09067,1.09074,1.09021,1.09052,2392.5901
2023-03-30 21:00:00,1.09053,1.09061,1.09041,1.09046,612.0
2023-03-30 22:00:00,1.09047,1.09051,1.09021,1.09023,1697.03
2023-03-30 23:00:00,1.09022,1.09059,1.09018,1.09041,4561.02
2023-03-31 00:00:00,1.0904,1.0917,1.09038,1.09156,10713.0098
2023-03-31 01:00:00,1.09156,1.09257,1.09075,1.0908,15247.6504
2023-03-31 02:00:00,1.0908,1.09125,1.09038,1.09073,7564.3999
2023-03-31 03:00:00,1.09072,1.09082,1.09012,1.09068,7745.3901
