Gmt time,Open,High,Low,Close,Volume
03.03.2023 19:00:00.000,1.06242,1.06355,1.06230,1.06345,11878.5
03.03.2023 20:00:00.000,1.06344,1.06384,1.06302,1.06350,10729.0498
03.03.2023 21:00:00.000,1.06350,1.06350,1.06301,1.06337,3182.7
03.03.2023 22:00:00.000,1.06337,1.06337,1.06337,1.06337,0
03.03.2023 23:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 00:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 01:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 02:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 03:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 04:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 05:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 06:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 07:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 08:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 09:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 10:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 11:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 12:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 13:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 14:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 15:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 16:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 17:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 18:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 19:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 20:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 21:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 22:00:00.000,1.06337,1.06337,1.06337,1.06337,0
04.03.2023 23:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 00:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 01:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 02:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 03:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 04:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 05:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 06:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 07:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 08:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 09:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 10:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 11:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 12:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 13:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 14:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 15:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 16:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 17:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 18:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 19:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 20:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 21:00:00.000,1.06337,1.06337,1.06337,1.06337,0
05.03.2023 22:00:00.000,1.06228,1.06286,1.06228,1.06266,4771.25
05.03.2023 23:00:00.000,1.06266,1.06288,1.06232,1.06254,4104.7202
06.03.2023 00:00:00.000,1.06255,1.06364,1.06253,1.06266,9293.3896
06.03.2023 01:00:00.000,1.06269,1.06380,1.06240,1.06362,11501.71
06.03.2023 02:00:00.000,1.06359,1.06498,1.06281,1.06450,12310.25
06.03.2023 03:00:00.000,1.06454,1.06490,1.06435,1.06456,10815.0596
06.03.2023 04:00:00.000,1.06457,1.06466,1.06412,1.06426,6870.3599
06.03.2023 05:00:00.000,1.06428,1.06489,1.06408,1.06483,7591.0801
06.03.2023 06:00:00.000,1.06483,1.06522,1.06370,1.06433,12447.9404
06.03.2023 07:00:00.000,1.06435,1.06568,1.06425,1.06482,16975.5
06.03.2023 08:00:00.000,1.06480,1.06572,1.06415,1.06415,20763.3203
06.03.2023 09:00:00.000,1.06417,1.06466,1.06279,1.06290,17594.7793
06.03.2023 10:00:00.000,1.06290,1.06378,1.06252,1.06282,12516.2998
06.03.2023 11:00:00.000,1.06282,1.06475,1.06219,1.06393,16809.9004
06.03.2023 12:00:00.000,1.06393,1.06429,1.06321,1.06415,16037.46
06.03.2023 13:00:00.000,1.06416,1.06580,1.06400,1.06544,22262.25
06.03.2023 14:00:00.000,1.06545,1.06735,1.06502,1.06687,30883.4492
06.03.2023 15:00:00.000,1.06686,1.06894,1.06612,1.06785,36530.9414
06.03.2023 16:00:00.000,1.06785,1.06941,1.06755,1.06934,20277.2109
06.03.2023 17:00:00.000,1.06933,1.06942,1.06799,1.06850,13714.3301
06.03.2023 18:00:00.000,1.06848,1.06857,1.06715,1.06736,8964.0098
06.03.2023 19:00:00.000,1.06735,1.06771,1.06682,1.06754,11053.9902
06.03.2023 20:00:00.000,1.06754,1.06782,1.06719,1.06771,11002.9902
06.03.2023 21:00:00.000,1.06770,1.06837,1.06757,1.06808,2265.24
06.03.2023 22:00:00.000,1.06808,1.06823,1.06780,1.06812,1407.86
06.03.2023 23:00:00.000,1.06811,1.06868,1.06793,1.06854,3319.97
07.03.2023 00:00:00.000,1.06853,1.06864,1.06774,1.06789,6693.6201
07.03.2023 01:00:00.000,1.06791,1.06887,1.06763,1.06864,10390.6104
07.03.2023 02:00:00.000,1.06864,1.06925,1.06841,1.06877,12062.2803
07.03.2023 03:00:00.000,1.06877,1.06918,1.06843,1.06909,11203.5098
07.03.2023 04:00:00.000,1.06908,1.06931,1.06881,1.06903,7785.5698
07.03.2023 05:00:00.000,1.06902,1.06905,1.06813,1.06851,8225.4199
07.03.2023 06:00:00.000,1.06850,1.06866,1.06758,1.06759,14802.5195
07.03.2023 07:00:00.000,1.06760,1.06943,1.06744,1.06854,21416.4004
07.03.2023 08:00:00.000,1.06853,1.06862,1.06697,1.06735,23860.5293
07.03.2023 09:00:00.000,1.06735,1.06735,1.06553,1.06566,22584.0508
07.03.2023 10:00:00.000,1.06566,1.06664,1.06542,1.06607,14541.9902
07.03.2023 11:00:00.000,1.06605,1.06689,1.06552,1.06565,14203.6904
07.03.2023 12:00:00.000,1.06564,1.06713,1.06502,1.06695,14398.1602
07.03.2023 13:00:00.000,1.06693,1.06719,1.06526,1.06562,23691.2402
07.03.2023 14:00:00.000,1.06560,1.06610,1.06401,1.06477,30601.2793
07.03.2023 15:00:00.000,1.06477,1.06477,1.05737,1.05854,80406.0078
07.03.2023 16:00:00.000,1.05853,1.05959,1.05699,1.05725,47356.7813
07.03.2023 17:00:00.000,1.05725,1.05880,1.05656,1.05670,37434.7695
07.03.2023 18:00:00.000,1.05672,1.05736,1.05520,1.05558,27788.5703
07.03.2023 19:00:00.000,1.05556,1.05598,1.05460,1.05514,17135.3496
07.03.2023 20:00:00.000,1.05516,1.05571,1.05496,1.05506,11108.2402
07.03.2023 21:00:00.000,1.05505,1.05523,1.05471,1.05491,2901.0901
07.03.2023 22:00:00.000,1.05491,1.05534,1.05487,1.05506,532.29
07.03.2023 23:00:00.000,1.05506,1.05512,1.05478,1.05481,3413
08.03.2023 00:00:00.000,1.05482,1.05504,1.05419,1.05502,13597.0098
08.03.2023 01:00:00.000,1.05501,1.05504,1.05434,1.05446,10798.3496
08.03.2023 02:00:00.000,1.05446,1.05469,1.05318,1.05322,10474.7598
08.03.2023 03:00:00.000,1.05326,1.05372,1.05274,1.05292,10847.1396
08.03.2023 04:00:00.000,1.05292,1.05364,1.05292,1.05349,9295.7402
08.03.2023 05:00:00.000,1.05348,1.05352,1.05241,1.05308,9821.0303
08.03.2023 06:00:00.000,1.05309,1.05398,1.05303,1.05396,10634.46
08.03.2023 07:00:00.000,1.05394,1.05469,1.05333,1.05434,16188.9404
08.03.2023 08:00:00.000,1.05434,1.05479,1.05348,1.05365,18418.1406
08.03.2023 09:00:00.000,1.05365,1.05484,1.05346,1.05355,17837.6406
08.03.2023 10:00:00.000,1.05354,1.05461,1.05339,1.05392,15047.4805
08.03.2023 11:00:00.000,1.05393,1.05448,1.05340,1.05377,10693.3203
08.03.2023 12:00:00.000,1.05376,1.05490,1.05367,1.05465,11137.4805
08.03.2023 13:00:00.000,1.05466,1.05490,1.05367,1.05409,29089.2402
08.03.2023 14:00:00.000,1.05409,1.05614,1.05409,1.05560,37746.8281
08.03.2023 15:00:00.000,1.05560,1.05738,1.05291,1.05524,69716.9609
08.03.2023 16:00:00.000,1.05525,1.05676,1.05455,1.05475,29374.9492
08.03.2023 17:00:00.000,1.05474,1.05519,1.05422,1.05449,19412.4707
08.03.2023 18:00:00.000,1.05449,1.05497,1.05397,1.05422,21328.4805
08.03.2023 19:00:00.000,1.05423,1.05503,1.05412,1.05456,12976.1299
08.03.2023 20:00:00.000,1.05457,1.05499,1.05410,1.05473,7736.3101
08.03.2023 21:00:00.000,1.05472,1.05475,1.05416,1.05430,3023.0901
08.03.2023 22:00:00.000,1.05416,1.05449,1.05415,1.05424,2510.1201
08.03.2023 23:00:00.000,1.05422,1.05497,1.05422,1.05488,3884.8701
09.03.2023 00:00:00.000,1.05488,1.05532,1.05442,1.05466,9388.2002
09.03.2023 01:00:00.000,1.05466,1.05487,1.05378,1.05403,10439.2305
09.03.2023 02:00:00.000,1.05404,1.05484,1.05391,1.05452,6589.5
09.03.2023 03:00:00.000,1.05453,1.05508,1.05432,1.05491,5303.1201
09.03.2023 04:00:00.000,1.05492,1.05532,1.05457,1.05517,4571.48
09.03.2023 05:00:00.000,1.05516,1.05553,1.05496,1.05521,7091.7598
09.03.2023 06:00:00.000,1.05523,1.05546,1.05481,1.05513,8280.9697
09.03.2023 07:00:00.000,1.05511,1.05596,1.05491,1.05562,11857.6797
09.03.2023 08:00:00.000,1.05562,1.05631,1.05480,1.05571,17771.1895
09.03.2023 09:00:00.000,1.05572,1.05695,1.05502,1.05583,14858.9297
09.03.2023 10:00:00.000,1.05583,1.05685,1.05532,1.05661,15026.2598
09.03.2023 11:00:00.000,1.05659,1.05812,1.05659,1.05709,14651.1299
09.03.2023 12:00:00.000,1.05710,1.05718,1.05536,1.05590,12490.5303
09.03.2023 13:00:00.000,1.05591,1.05776,1.05524,1.05741,33687.1406
09.03.2023 14:00:00.000,1.05739,1.05862,1.05662,1.05750,37245.5703
09.03.2023 15:00:00.000,1.05750,1.05854,1.05667,1.05686,29847
09.03.2023 16:00:00.000,1.05686,1.05836,1.05635,1.05756,21878.1602
09.03.2023 17:00:00.000,1.05756,1.05793,1.05694,1.05771,18296.4805
09.03.2023 18:00:00.000,1.05771,1.05900,1.05728,1.05895,26325.6895
09.03.2023 19:00:00.000,1.05895,1.05910,1.05754,1.05755,22303.6992
09.03.2023 20:00:00.000,1.05755,1.05827,1.05723,1.05790,22650.5293
09.03.2023 21:00:00.000,1.05790,1.05828,1.05750,1.05791,3477.4399
09.03.2023 22:00:00.000,1.05791,1.05844,1.05791,1.05815,2778.28
09.03.2023 23:00:00.000,1.05814,1.05856,1.05782,1.05856,4364.23
10.03.2023 00:00:00.000,1.05855,1.05993,1.05853,1.05986,10990.2598
10.03.2023 01:00:00.000,1.05985,1.05991,1.05891,1.05943,17762.4395
10.03.2023 02:00:00.000,1.05943,1.05958,1.05791,1.05892,24022.6406
10.03.2023 03:00:00.000,1.05893,1.05981,1.05853,1.05967,10206.1904
10.03.2023 04:00:00.000,1.05967,1.05984,1.05931,1.05945,11994.5996
10.03.2023 05:00:00.000,1.05944,1.05950,1.05856,1.05865,12117.1904
10.03.2023 06:00:00.000,1.05865,1.05908,1.05809,1.05834,13178.7402
10.03.2023 07:00:00.000,1.05835,1.06066,1.05835,1.05948,21120.1094
10.03.2023 08:00:00.000,1.05946,1.05989,1.05738,1.05914,27714.5605
10.03.2023 09:00:00.000,1.05913,1.05986,1.05798,1.05811,21888.6895
10.03.2023 10:00:00.000,1.05812,1.06036,1.05778,1.05875,20026.0391
10.03.2023 11:00:00.000,1.05876,1.06018,1.05865,1.05894,17135.1094
10.03.2023 12:00:00.000,1.05896,1.05984,1.05806,1.05941,21127.3496
10.03.2023 13:00:00.000,1.05940,1.06440,1.05817,1.06216,58673.1797
10.03.2023 14:00:00.000,1.06215,1.06743,1.06119,1.06662,79178.8828
10.03.2023 15:00:00.000,1.06664,1.07004,1.06664,1.06872,60325.9297
10.03.2023 16:00:00.000,1.06873,1.06873,1.06551,1.06585,43110.6211
10.03.2023 17:00:00.000,1.06587,1.06736,1.06555,1.06683,30377.1797
10.03.2023 18:00:00.000,1.06683,1.06726,1.06396,1.06428,24700.7598
10.03.2023 19:00:00.000,1.06429,1.06516,1.06359,1.06434,29330.3906
10.03.2023 20:00:00.000,1.06434,1.06479,1.06364,1.06368,14141.1699
10.03.2023 21:00:00.000,1.06368,1.06414,1.06365,1.06387,5066.98
10.03.2023 22:00:00.000,1.06387,1.06387,1.06387,1.06387,0
10.03.2023 23:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 00:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 01:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 02:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 03:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 04:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 05:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 06:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 07:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 08:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 09:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 10:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 11:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 12:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 13:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 14:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 15:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 16:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 17:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 18:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 19:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 20:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 21:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 22:00:00.000,1.06387,1.06387,1.06387,1.06387,0
11.03.2023 23:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 00:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 01:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 02:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 03:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 04:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 05:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 06:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 07:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 08:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 09:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 10:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 11:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 12:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 13:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 14:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 15:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 16:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 17:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 18:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 19:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 20:00:00.000,1.06387,1.06387,1.06387,1.06387,0
12.03.2023 21:00:00.000,1.06808,1.06968,1.06740,1.06940,1354.36
12.03.2023 22:00:00.000,1.06940,1.07030,1.06760,1.06913,11659.1016
12.03.2023 23:00:00.000,1.06911,1.07023,1.06777,1.06810,34121.3711
13.03.2023 00:00:00.000,1.06811,1.06979,1.06757,1.06815,29542.6992
13.03.2023 01:00:00.000,1.06814,1.06872,1.06637,1.06683,19912.7891
13.03.2023 02:00:00.000,1.06682,1.07313,1.06680,1.07300,31481.4102
13.03.2023 03:00:00.000,1.07298,1.07369,1.07162,1.07168,21989.7402
13.03.2023 04:00:00.000,1.07170,1.07255,1.07162,1.07176,10730.0898
13.03.2023 05:00:00.000,1.07176,1.07263,1.07169,1.07199,10430.8301
13.03.2023 06:00:00.000,1.07200,1.07294,1.07131,1.07212,16441.5605
13.03.2023 07:00:00.000,1.07212,1.07372,1.07156,1.07251,28772.3203
13.03.2023 08:00:00.000,1.07253,1.07288,1.07038,1.07073,37902.8203
13.03.2023 09:00:00.000,1.07073,1.07073,1.06623,1.06701,65605.75
13.03.2023 10:00:00.000,1.06703,1.06807,1.06602,1.06739,43286.9297
13.03.2023 11:00:00.000,1.06741,1.06765,1.06572,1.06639,47751.2617
13.03.2023 12:00:00.000,1.06640,1.06978,1.06500,1.06963,77720.6094
13.03.2023 13:00:00.000,1.06962,1.07210,1.06851,1.06992,51631.7891
13.03.2023 14:00:00.000,1.06990,1.07277,1.06964,1.07225,57085.7695
13.03.2023 15:00:00.000,1.07224,1.07333,1.07114,1.07332,41650.5586
13.03.2023 16:00:00.000,1.07332,1.07423,1.07226,1.07394,38692.3203
13.03.2023 17:00:00.000,1.07393,1.07484,1.07330,1.07381,27871.3105
13.03.2023 18:00:00.000,1.07381,1.07425,1.07290,1.07339,29367.6895
13.03.2023 19:00:00.000,1.07338,1.07346,1.07208,1.07295,43038.1484
13.03.2023 20:00:00.000,1.07295,1.07328,1.07257,1.07305,10035.0098
13.03.2023 21:00:00.000,1.07305,1.07335,1.07269,1.07275,1740.96
13.03.2023 22:00:00.000,1.07276,1.07302,1.07248,1.07269,8739.7305
13.03.2023 23:00:00.000,1.07268,1.07291,1.07223,1.07228,5922.96
14.03.2023 00:00:00.000,1.07228,1.07241,1.07115,1.07189,13325.5801
14.03.2023 01:00:00.000,1.07189,1.07211,1.07050,1.07081,15410.6904
14.03.2023 02:00:00.000,1.07081,1.07127,1.06987,1.07006,15032.6504
14.03.2023 03:00:00.000,1.07007,1.07070,1.06993,1.07025,9382.4297
14.03.2023 04:00:00.000,1.07028,1.07067,1.06979,1.07025,7445.02
14.03.2023 05:00:00.000,1.07024,1.07079,1.06968,1.07074,10489.8496
14.03.2023 06:00:00.000,1.07074,1.07153,1.06931,1.06972,28782.6504
14.03.2023 07:00:00.000,1.06971,1.07018,1.06787,1.06895,32958.6719
14.03.2023 08:00:00.000,1.06895,1.07071,1.06829,1.07061,37834.3906
14.03.2023 09:00:00.000,1.07060,1.07133,1.06911,1.07110,28433.1191
14.03.2023 10:00:00.000,1.07110,1.07208,1.07003,1.07201,19706.0195
14.03.2023 11:00:00.000,1.07199,1.07282,1.07123,1.07217,20211.9395
14.03.2023 12:00:00.000,1.07219,1.07486,1.06988,1.07354,75260.6172
14.03.2023 13:00:00.000,1.07354,1.07433,1.06979,1.07080,61537.9492
14.03.2023 14:00:00.000,1.07082,1.07297,1.07051,1.07175,37563.4102
14.03.2023 15:00:00.000,1.07176,1.07312,1.07140,1.07210,29023.0391
14.03.2023 16:00:00.000,1.07210,1.07254,1.07104,1.07171,26265.5098
14.03.2023 17:00:00.000,1.07172,1.07429,1.07170,1.07329,35549.5
14.03.2023 18:00:00.000,1.07328,1.07494,1.07318,1.07414,35241.3789
14.03.2023 19:00:00.000,1.07416,1.07431,1.07337,1.07414,25200.4707
14.03.2023 20:00:00.000,1.07416,1.07421,1.07317,1.07319,6650.52
14.03.2023 21:00:00.000,1.07320,1.07349,1.07306,1.07312,315.53
14.03.2023 22:00:00.000,1.07310,1.07355,1.07307,1.07319,4543.0298
14.03.2023 23:00:00.000,1.07318,1.07339,1.07252,1.07267,3102.3999
15.03.2023 00:00:00.000,1.07267,1.07368,1.07250,1.07336,8865.3496
15.03.2023 01:00:00.000,1.07337,1.07394,1.07312,1.07380,7331.1899
15.03.2023 02:00:00.000,1.07379,1.07597,1.07374,1.07561,15506.1104
15.03.2023 03:00:00.000,1.07559,1.07570,1.07493,1.07508,10252.1797
15.03.2023 04:00:00.000,1.07509,1.07537,1.07427,1.07447,7150.6499
15.03.2023 05:00:00.000,1.07447,1.07462,1.07357,1.07380,14378.9697
15.03.2023 06:00:00.000,1.07380,1.07411,1.07305,1.07340,15488.1104
15.03.2023 07:00:00.000,1.07342,1.07444,1.07274,1.07371,23277.8398
15.03.2023 08:00:00.000,1.07373,1.07435,1.07266,1.07314,22976.8301
15.03.2023 09:00:00.000,1.07314,1.07327,1.06656,1.06777,43516.3906
15.03.2023 10:00:00.000,1.06779,1.06842,1.06196,1.06269,49194.3281
15.03.2023 11:00:00.000,1.06268,1.06293,1.05804,1.05873,49157.7109
15.03.2023 12:00:00.000,1.05872,1.05946,1.05525,1.05563,61990.7188
15.03.2023 13:00:00.000,1.05562,1.05583,1.05222,1.05451,59066.4883
15.03.2023 14:00:00.000,1.05452,1.05645,1.05292,1.05471,52710.4688
15.03.2023 15:00:00.000,1.05475,1.05504,1.05158,1.05338,35768.8281
15.03.2023 16:00:00.000,1.05338,1.05503,1.05274,1.05420,34018.2891
15.03.2023 17:00:00.000,1.05420,1.05626,1.05419,1.05566,43842.0313
15.03.2023 18:00:00.000,1.05565,1.05898,1.05470,1.05855,55611.4805
15.03.2023 19:00:00.000,1.05854,1.05923,1.05746,1.05801,47775.8984
15.03.2023 20:00:00.000,1.05803,1.05832,1.05740,1.05770,10028.1699
15.03.2023 21:00:00.000,1.05770,1.05779,1.05750,1.05766,254.85
15.03.2023 22:00:00.000,1.05780,1.05816,1.05739,1.05780,5761.2998
15.03.2023 23:00:00.000,1.05780,1.05888,1.05778,1.05814,9922.96
16.03.2023 00:00:00.000,1.05814,1.05982,1.05729,1.05895,22865.3496
16.03.2023 01:00:00.000,1.05895,1.05991,1.05861,1.05936,23688.6094
16.03.2023 02:00:00.000,1.05937,1.05967,1.05873,1.05923,16446.3496
16.03.2023 03:00:00.000,1.05922,1.05986,1.05898,1.05985,12530.6299
16.03.2023 04:00:00.000,1.05986,1.06032,1.05975,1.06027,9435.0703
16.03.2023 05:00:00.000,1.06025,1.06154,1.05981,1.06070,12360.29
16.03.2023 06:00:00.000,1.06071,1.06082,1.05992,1.06054,13125.1797
16.03.2023 07:00:00.000,1.06053,1.06280,1.05927,1.06247,27950.6191
16.03.2023 08:00:00.000,1.06250,1.06353,1.06120,1.06122,37333.5586
16.03.2023 09:00:00.000,1.06122,1.06201,1.06044,1.06173,25574.2598
16.03.2023 10:00:00.000,1.06174,1.06207,1.05999,1.06159,19145.7598
16.03.2023 11:00:00.000,1.06161,1.06167,1.06047,1.06130,24317.3906
16.03.2023 12:00:00.000,1.06130,1.06201,1.05758,1.05878,51522.1094
16.03.2023 13:00:00.000,1.05879,1.06209,1.05510,1.06064,61261.6992
16.03.2023 14:00:00.000,1.06069,1.06079,1.05728,1.06003,49740.4414
16.03.2023 15:00:00.000,1.06003,1.06267,1.05861,1.06212,64629.9297
16.03.2023 16:00:00.000,1.06214,1.06251,1.06071,1.06185,41190.5313
16.03.2023 17:00:00.000,1.06186,1.06206,1.05915,1.05921,31936.4707
16.03.2023 18:00:00.000,1.05921,1.06202,1.05915,1.06122,23161.2695
16.03.2023 19:00:00.000,1.06120,1.06194,1.06110,1.06148,22507.3301
16.03.2023 20:00:00.000,1.06147,1.06170,1.06099,1.06099,5072.7002
16.03.2023 21:00:00.000,1.06099,1.06151,1.06066,1.06125,2650.78
16.03.2023 22:00:00.000,1.06122,1.06155,1.06101,1.06122,5071.2598
16.03.2023 23:00:00.000,1.06121,1.06171,1.06115,1.06135,5815.1802
17.03.2023 00:00:00.000,1.06136,1.06202,1.06116,1.06182,11505.6299
17.03.2023 01:00:00.000,1.06181,1.06319,1.06142,1.06260,16588.3008
17.03.2023 02:00:00.000,1.06260,1.06387,1.06258,1.06337,13406.7695
17.03.2023 03:00:00.000,1.06336,1.06447,1.06314,1.06402,10964.5098
17.03.2023 04:00:00.000,1.06402,1.06491,1.06388,1.06490,10784.8496
17.03.2023 05:00:00.000,1.06491,1.06506,1.06442,1.06484,14110.7197
17.03.2023 06:00:00.000,1.06485,1.06628,1.06444,1.06627,17992.5293
17.03.2023 07:00:00.000,1.06626,1.06693,1.06579,1.06625,23043.3906
17.03.2023 08:00:00.000,1.06625,1.06699,1.06515,1.06521,31152.9707
17.03.2023 09:00:00.000,1.06524,1.06598,1.06400,1.06467,20698.1699
17.03.2023 10:00:00.000,1.06467,1.06468,1.06251,1.06331,22449.2598
17.03.2023 11:00:00.000,1.06330,1.06401,1.06154,1.06295,17904.6992
17.03.2023 12:00:00.000,1.06295,1.06334,1.06122,1.06260,12212.6201
17.03.2023 13:00:00.000,1.06261,1.06340,1.06170,1.06258,17162.4902
17.03.2023 14:00:00.000,1.06258,1.06442,1.06248,1.06334,19865.75
17.03.2023 15:00:00.000,1.06335,1.06479,1.06298,1.06462,16569.4297
17.03.2023 16:00:00.000,1.06461,1.06756,1.06421,1.06672,15378.6504
17.03.2023 17:00:00.000,1.06673,1.06748,1.06633,1.06728,12720.8096
17.03.2023 18:00:00.000,1.06729,1.06852,1.06665,1.06806,11260.9102
17.03.2023 19:00:00.000,1.06807,1.06827,1.06607,1.06612,7721.6401
17.03.2023 20:00:00.000,1.06613,1.06666,1.06584,1.06647,5908.4849
17.03.2023 21:00:00.000,1.06647,1.06647,1.06647,1.06647,0
17.03.2023 22:00:00.000,1.06647,1.06647,1.06647,1.06647,0
17.03.2023 23:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 00:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 01:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 02:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 03:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 04:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 05:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 06:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 07:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 08:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 09:00:00.000,1.06647,1.06647,1.06647,1.06647,0
18.03.2023 10:00:00.000,1.06647,1.06647,1.06647,1.06647,0
